artificial_bed_id,code,bed_thickness,log_ID,element_ID,subset_ID,case_study_ID,system_ID,element_general_type,cs_age_from,cs_age_to,sys_age_from,sys_age_to,sand_fraction,sys_gs_category,age,epoch,period,era,start_ma,end_ma,climate
4317,S-N-l,0.12,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4318,S-N-m,0.76,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4319,S-N-l,0.26,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4320,S-N-x,0.63,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4321,S-N-m,2.22,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4322,S-C-x,0.9,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4323,S-N-m,1.52,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4324,S-N-m,0.6,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4325,S-N-m,0.08,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4326,S-N-m,0.71,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4327,S-N-m,0.48,1047,10319,114,108,210,channel,15,15,17,15,0.971341,sandy system,Rupelian,Oligocene,Paleogene,Cenozoic,33.9,27.82,icehouse
4396,S-N-m,0.81,1048,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4397,S-N-m,0.84,1048,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4398,S-N-l,0.2,1048,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4399,S-N-m,0.3,1048,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4400,S-N-m,0.22,1048,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4401,S-N-m,0.42,1049,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4402,S-N-l,0.65,1049,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4403,S-N-m,0.2,1049,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4405,S-N-m,0.62,1049,11612,143,113,108,levee,18,16,115,115,0.8777629,gravelly-sand system,(Eocene),Eocene,Paleogene,Cenozoic,56,33.9,greenhouse
4590,S-N-m,0.75,1061,12209,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4591,S-N-l,0.23,1061,12208,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4592,gS-N-x,0.97,1061,12210,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4593,G-N-l,2.41,1061,12211,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4594,G-N-l,0.74,1061,12212,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4595,G-N-l,0.62,1061,12212,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4596,G-N-l,1.2,1061,12212,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4597,G-N-l,0.14,1062,12203,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4599,S-N-m,0.22,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4600,S-N-m,0.2,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4601,S-N-m,0.24,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4602,S-N-m,0.19,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4603,S-N-m,0.13,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4604,S-N-m,0.13,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4605,S-N-m,0.1,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4606,S-N-m,0.13,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4607,S-N-m,0.06,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4608,S-N-m,0.14,1062,12205,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4638,S-N-m,0.33,1064,12217,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4639,G-N-m,1.32,1064,12217,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4640,G-N-m,0.15,1064,12217,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4641,S-N-m,0.07,1064,12217,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4642,S-N-m,0.16,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4643,S-N-m,0.06,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4644,S-N-m,0.1,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4645,S-N-m,0.07,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4646,S-N-m,0.1,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4647,S-N-m,0.07,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4648,S-N-m,0.14,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4649,S-N-m,0.11,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4650,S-N-m,0.32,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4651,G-N-m,0.88,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4652,S-N-m,0.38,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4653,S-N-m,0.07,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4654,S-N-l,0.28,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4655,sG-N-m,1.63,1064,12218,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4656,S-N-m,0.16,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4657,S-N-m,0.11,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4658,S-N-m,0.14,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4659,S-N-m,0.1,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4660,S-N-m,0.21,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4661,S-N-m,0.03,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4662,S-N-m,0.09,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4663,S-N-m,0.67,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4664,S-N-m,0.15,1064,12219,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4665,sG-N-m,0.89,1064,12220,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4666,S-N-m,0.2,1064,12220,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4667,S-N-m,0.26,1064,12220,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4668,S-N-m,0.1,1064,12220,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4669,S-N-m,0.28,1064,12220,158,118,16,channel,113,113,9,7,0.7282256,gravelly-sand system,Zanclean,Pliocene,Neogene,Cenozoic,5.33,3.6,icehouse
4671,S-N-m,0.03,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4672,S-N-m,0.01,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4673,S-N-m,0.02,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4674,S-N-m,0.01,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4675,S-N-l,0.11,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4676,S-N-m,0.03,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4677,S-N-l,0.11,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4678,S-N-l,0.11,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4679,S-N-l,0.21,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4680,S-N-m,0.03,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4681,S-N-m,0.03,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4682,S-N-l,0.07,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4683,S-N-m,0.04,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4684,S-N-m,0.1,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4685,S-N-m,0.08,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4686,S-N-x,0.79,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4687,S-N-m,0.05,1065,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4688,S-N-l,0.08,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4689,S-N-m,0.24,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4690,S-N-m,0.13,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4691,S-N-m,0.04,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4692,S-N-m,0.25,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4693,S-N-l,0.08,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4694,S-N-m,0.7,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4695,S-N-m,0.19,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4696,S-N-l,0.22,1065,12292,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4697,S-N-m,0.04,1065,12293,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4698,S-N-m,0.05,1065,12293,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4699,S-N-x,0.22,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4700,S-N-m,0.05,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4701,S-N-l,0.08,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4702,S-N-l,0.11,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4703,S-N-m,0.33,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4705,S-N-m,0.2,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4706,S-N-m,0.07,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4707,S-N-m,0.7,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4708,S-N-m,0.05,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4709,S-N-m,0.27,1065,12295,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4710,S-N-m,0.12,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4711,S-N-m,0.02,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4712,S-N-m,0.04,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4713,S-N-m,0.26,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4714,S-N-x,0.66,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4715,S-N-m,1.24,1065,12296,160,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4740,S-N-m,0.05,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4741,S-N-m,0.02,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4742,S-N-m,0.06,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4743,S-N-m,0.02,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4744,S-N-m,0.02,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4745,S-N-m,0.07,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4746,S-N-m,0.04,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4747,S-N-m,0.04,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4748,S-N-m,0.1,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4749,S-N-l,0.15,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4750,S-N-m,0.05,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4751,S-N-m,0.33,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4752,S-N-m,0.18,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4753,S-N-m,0.06,1068,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4754,S-N-m,0.03,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4755,S-N-m,0.05,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4756,S-N-m,0.09,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4757,S-N-m,0.05,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4758,S-N-m,0.04,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4759,S-N-m,0.08,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4760,S-N-m,0.05,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4761,S-N-m,0.06,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4762,S-N-m,0.12,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4763,S-N-m,0.11,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4764,S-N-m,0.09,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4765,S-N-m,0.08,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4766,S-N-m,0.21,1069,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4767,S-N-m,0.16,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4768,S-N-m,0.02,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4769,S-N-m,0.02,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4770,S-N-m,0.12,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4771,S-N-m,0.12,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
4772,S-N-m,0.08,1070,12291,160,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
